text,start,end
ก็อย่างที่เรียนได้ตั้งแต่เมื่อวันที่แล้ว ปัจจุบัน,957.5,960.505
แล้วก็ทาง KCI ก็เป็นที่ปรึกษาในการนำบริษัท,960.505,963.51
หลักธรรมดา,963.82,964.33
หรือแบบแค่เนี่ยเฝ้าตลาดนะครับ,964.59,966.96
แล้วก็เราก็ตั้งบริษัทไอ้ว่าสิริพัทธ์,967.78,970.7529999999999
ในการที่จะลงบัตรนครพัดเข้าตลาด,970.7529999999999,973.2299999999999
ทีนี้เป้าหมายของบริษัทก็ยังเหมือนเดิมนะ,975.25,978.02
ครับ อันนี้ก็อาจจะยังไม่อัปเดตเพราะว่า,978.02,980.79
เรากำลังเริ่มทำแผน 25 ปีข้าง,981.17,984.025
หน้านะครับ คือ 2024 หรือ 2022 นะครับ,984.025,986.88
เราก็จะมีการรีวิวว่าไป rv now นะครับว่า,987.29,990.26
ว่ามันมีสิ่งแวดล้อมในห้าปีข้างหน้า,990.67,992.6949999999999
จะมีการเปลี่ยนแปลงอะไรบ้างหมดเนอะ,992.6949999999999,994.7199999999999
แล้วก็,995.0899375,995.91
ตอนนี้เรายังไปตามแผนมีเรื่องอะไรใหม่ๆ,998.46,1002.115
 เราอาจจะต้องปรับแผนหรือมีแผนเดิมที่บางอย่าง,1002.115,1005.77
ไม่เวิร์คเราอาจจะต้องเอาออกไปนะครับหรือว่ามีอะไรใหม่,1006.28,1009.5649999999999
ใหม่ครับเพราะว่าอย่างที่ท่านทราบว่าโลกมันเปลี่ยนแปลงค่อนข้างเร็วเลย,1009.5649999999999,1012.8499999999999
วันนี้เราก็เจอกันรีวิวสิทธิ์แผนนะครับ เราก็เพิ่งประชุม,1013.61,1017.0550000000001
ความเป็นความเป็นความรับผิดชอบกันไปเมื่อสัปดาห์ที่แล้วนะครับ,1017.0550000000001,1020.5000000000001
เป็นการที่จะเรียกว่า รบกวนแผน 2024 ถึง 2028 นะครับ,1020.97,1024.9100625
ปีข้างหน้านะครับ,1025.4599375,1027.12
จริงๆ แล้วทางเนื่องจากผู้ถือหุ้นเรา,1027.4,1030.4300625
อีกสงบกลุ่มหนึ่งก็คือทางบรรพบทภายใต้บริษัทยุโนเวกเอเชียเนี่ย,1031.6999375,1035.6800625
ก็ได้มีการรีเควสกับทางอินเดีย ฟามาสต์,1036.63,1039.8870000000002
เหมือนกันว่าอยากได้เป็นแผ่ 15 ปี,1039.8870000000002,1042.3300000000002
ซึ่งเราก็ได้มีการทำแผนเป็นสองพัน,1043.1,1045.8899999999999
ยี่สิบสี่ถึงสองพันสามสิบแปดเลยครับ,1045.8899999999999,1048.6799999999998
เพราะ 15 ปีข้างหน้าเนี่ยเราจะมีพัฒนาการ,1049.41,1052.008
ในเรื่องอะไรต่างๆ นะครับ,1052.008,1053.74
ซึ่งก็ถูกต้องนะครับเพราะว่าไม่ว่าจะเป็นธุรกิจน้ำมัน,1054.11,1056.99
หรือธุรกิจยา มันเป็นธุรกิจที่ค่อนข้างระยะยาว,1056.99,1059.51
ใช้เวลาสม่ำเสมอ,1060.05,1061.61
ในการจะขึ้นทะเบียนในการจะเทคโนโลยีทาง,1062.11,1065.253
เฟิร์นในการที่จะพัฒนาในวัตกรรมสมมติเป็นเป้าหมาย,1065.253,1068.62
ผมไปสัตว์ในระยะยาว,1069.07,1070.77
อันนี้ก็เป็นคร่าว ๆ นะครับ,1073.19,1075.62
ตอนนี้สำหรับปัจจุบันตอนนี้ไตรมาส,1076.01,1078.76
 3 เรายังไม่ได้ปิดนะครับ งั้นข้อมูล,1078.76,1081.51
ขณะการล่าสุดก็ยังเป็นไตรมาส 2 ครับ,1081.51,1084.26
คิดว่าหลายน่ะก็คือหลายท่านคงทราบดีนะครับจากที่เรา,1084.59,1087.78
กดแจ้งตลาดไปแล้วนะครับ,1088.24,1089.7
ก็จะไปเร็วๆ นะครับ,1090.38,1091.88
ก็ก่อนจะพูดก็อยากจะพูดถึงว่า,1092.48,1095.6
คือจริงๆแล้วไตรมาสหนึ่งเนี่ยจะอยู่ประมาณ 400 กว่าร้อย,1096.05,1099.55
แล้วก็กำไรประมาณ 40 บาท แต่ก็ยอมรับนะครับว่า,1099.55,1103.05
แผ่พรปีนี้นะครับอย่างที่ได้เรียนไปนะครับ,1103.34,1106.38
ว่าเอ่อ ตั้งแต่ไตรมาสสองสามสี่เนี่ยเราจะเริ่มมีจาน,1106.89,1110.87
เอากำไรเนี่ย,1111.97,1112.93
ได้เนี่ย ไปใช้ในการสร้างแบรนด์ใดๆ เนี่ยครับ,1113.2,1116.29
ก็คืออย่างเช่นเวลาพลาดนะครับ,1116.83,1119.63
ยักษ์สีฟันอยู่นะครับ,1120.13,1122.14
แล้วก็โปลแบ็กซ์นะครับ ซึ่งปัจจุบันภายใต้สมาชิก,1122.74,1126.304
ของโปลแบ็กซ์เนี่ยก็มีเทรดฟันค่อนข้างหลากหลายนะครับ,1126.304,1129.63
ฉะนั้นเนี่ยเราก็ยอมรับอย่างหนึ่งว่าเราจำเป็น,1130.43,1132.973
ที่จะต้องเอากำไรเนี่ยไปสร้างแบรนด์นะครับ,1132.973,1135.32
ซึ่งเรามองว่าการสร้างแบรนด์ก็เหมือนการสร้าง Intentional,1135.86,1139.01
 Asset ในเชิงของบัญชีและการเงิน,1139.01,1141.11
มันจะตีว่าเป็นค่าใช้จ่ายนะครับ,1141.64,1143.54
เราก็คิดว่ามันก็จำเป็นเลยครับเพราะว่าเรา,1145.3,1148.43
มีแผนที่เราจะเติบโตในระยะกลางจะยาวเลยครับ,1148.8,1151.78
เพราะฉะนั้นเนี่ยเราก็คิดว่าเราไม่สามารถ,1152.34,1155.091
จะเอากำไรเพื่อโชว์นะครับ กำไรดีแต่ว่า,1155.091,1158.071
ระยะสั้นดีแต่ระยะกลางระยาวอาจจะไม่,1158.071,1161.051
ไม่ดีเท่าไหร่นะครับ,1161.56,1162.63
เราก็ยังอยู่ในช่วงที่จะเป็นการลงทุนนะครับใน,1162.89,1166.2140000000002
ในเรื่องต่างต่างไม่ว่าจะการปรับปรุงโรงงานเป็น EU Standard,1166.2140000000002,1169.7600000000002
การขยายสาขาของร้านแหล่งกรมภาษีการปรับปรุง โรง,1170.45,1174.085
พยาบาลให้เป็นรัฐธรรมศาสตร์กล เพื่อรองรับระยะยาว,1174.085,1177.72
การที่จะสร้างแบรนด์ผลิตภัณฑ์ใหม่,1178.43,1180.891
ใหม่ให้พวกเรารู้นะครับมากขึ้น,1180.891,1183.66
ครับ,1184.49,1184.92
เพราะฉะนั้นอย่างกรณีไตรมาส 2 เนี่ย ทางจริงๆ แล้ว,1185.49,1188.92
ถ้าเราเอาใช้จ่ายในโฆษณา,1189.26,1192.23
กลับเข้าไปหรือถือเงา รายได้,1192.23,1195.2
โดยเฉพาะคำแบกเนี่ย น่าจะไม่ได้แตกต่างจากปลายม่านหนึ่ง,1195.74,1198.6
พอเรามีการเอาเงินกำไรเป็น,1199.3,1201.34
ส่วนไปดีโฆษณาก็จะทำให้,1201.34,1203.3799999999999
เท่าไรมันต้องลงไปนะครับตามชัย,1203.67,1205.68
แสดงโฆษณาที่เราเอาไปใช้นะครับ,1205.68,1207.69
แล้วก็ส่วนไตรมาส 2 เราจะเห็นว่า Revenue เนี่ยต่ำ,1208.46,1211.905
กว่าไตรมาส 1 เพราะนอกจากว่าไตรมาส 1 เนี่ยจะมี,1211.905,1215.35
ยอดของการจ้างผลิตของเทวา รวมทั้งยอดการจ้างผลิตของ,1215.35,1219.041
บริษัทกิโลบิคซึ่งเป็นบริษัทรูปของ ปตท. เนี่ย,1219.37,1222.11
เข้ามานะครับในแต่ละวัน,1222.54,1224.19
แต่การซัมผลิตด้วยพื้นฐานนอกจากซัมผลิตเนี่ย,1224.68,1227.65
สำหรับการใช้อย่างน้อย 3 เดือน 1 6 เดือนนะครับ,1228.08,1231.71
มันก็ไม่ทำให้ไตรมาส 2 เนี่ยไม่มียอดการ,1232.07,1234.3
จ้างผลิตนะครับ เป็นแง่ของ,1234.68,1236.04
ออฟไลน์หรือรายได้เนี่ยก็เลย,1236.36,1238.33
หายไปจากการที่ไม่มียอดการจ้างผลิตใน,1238.63,1241.4910000000002
ไตรมาส 2 ครับซึ่งมีวันหยุดค่อนข้างเยอะนะครับ,1241.4910000000002,1244.5900000000001
เงินปีใหม่ไทยเนี่ยก็ก็เป็นเหตุผลในการที่เขาจะต้อง,1244.87,1248.26
เจ้าผู้หญิงให้มาจำนวนปริมาณมากนะครับ,1248.71,1251.43
ไตรมาสสองก็เลยไม่มีนะแต่ไตรมาสสาม ไตรมาสสี่เนี่ยก็จะมี,1251.72,1255.635
ยอดจ้างผลิตกลับเข้ามานะครับ โดยเฉพาะจากเครือวาลนะครับไปจากอิตาลเอง,1255.635,1259.55
ที่ที่สร้างโรงพยาบาลตาย,1260.1,1262.71
ครับ,1263.76,1264.13
ก็,1265.3,1266.16
เป็นไง ของสัดส่วน,1266.68,1269.63
นะครับก็,1270.53,1271.84
ปัจจุบันเนี่ย,1272.16,1273.23
นะครับก็,1274.5,1275.76
เดินลงมานะครับ ในแง่ของสัดส่วนนะครับ,1278.320125,1281.71
ปัจจุบันทุกท่านก็จะเห็นว่า,1283.75,1286.537
สัดส่วนของทางของคนเนี่ยก็จะ,1286.537,1289.324
ผิดของคนก็จะมากขึ้นนะครับ,1289.324,1292.111
และการที่เรามีร้านแล็บซึ่งเป็นร้านไข่เกียจ,1292.42,1294.33
สะพร้อมสำหรับคนนะครับ,1294.6,1296.070125
เราก็จะเห็นว่าสัดส่วนของสำหรับข้อเนี่ยเป็น,1296.690125,1300.279125
 67.5% นะครับ สำหรับสัตว์เนี่ยอยู่ประมาณ 20,1300.279125,1304.144125
% แล้วก็โรงบาลเนี่ยประมาณ 12.7% นะครับ,1304.144125,1308.009125
ถ้าเกิดในแง่ของ,1310.71,1312.78
มองดี 6 เดือนนะครับก็,1313.35,1315.97
รายได้ก็เติบโต 35% นะครับ,1316.23,1318.53
แล้วก็ถ้าบ่าย 10 เน้นนะครับ,1319.07,1321.541
 ในแง่ประทิศนั้นเป็นรายไตรมาส,1321.541,1324.32
อย่างงี้ฟิล์มเบนต์ก็จะเห็นว่า,1325.44,1327.26
ทาง,1328.12,1329.01
ของคนก็จะอยู่ที่ 69% นะครับ ของสัตว์จะ,1331.38,1334.4810000000002
อยู่ที่ 19% แล้วก็โรงพยาบาลเนี่ย 12% นะครับ,1334.4810000000002,1337.8200000000002
Cost Profit นะครับ ก็จริงๆ แล้วเรา,1339.88,1342.0990000000002
จะเห็นว่า Cost Profit เนี่ยดีขึ้นนะครับ,1342.0990000000002,1344.5400000000002
จากเต๋อ,1344.99,1346.139875
ไม่ว่าจะเป็นทั้งของคนแล้วก็ของสัตว์นะ,1346.539875,1348.8898749999998
ครับของคนเนี่ยจะเห็นว่า cost-benefit,1348.8898749999998,1351.2398749999998
ในไตรมาส 2.37 ขึ้นไป 39 นะครับ,1351.58,1354.34
แล้วก็ของสัตว์ก็ 36.7 เป็น 39.8 นะครับ,1355.13,1359.039875
อ้า ในแง่ของ 6 เดือน,1359.419875,1360.789875
ก็ใกล้ 41.12 ไม่ 41.4 นะครับ,1361.299875,1364.909875
ของสัตว์นี้ 36 เป็น 38% นะครับ,1365.509875,1368.47
จริงๆ แล้วจะเห็นว่าการอัตรากำไรขั้นต้นก็,1369.34,1372.677
ยังอยู่ใกล้เคียงเดิม หรือปีขึ้นกว่าเดิมเล็กน้อยนะครับ,1372.677,1376.27
แต่ว่าปัญหาก็จะอยู่ที่ว่าการใช้ตัว Operating,1376.86,1380.404
 Expense นะครับ ที่จะเป็นตัวที่จะกระทบใน Profit นะครับ,1380.404,1384.17
นะครับ อย่างเงี้ยเปอร์เซ็นต์ซื้อดีนะครับ,1385.149875,1387.649875
เราก็จะอยู่ใกล้เคียงข้างข้างเดินนะครับ,1387.649875,1390.399875
แต่ว่าเราจะเห็นว่า Feeling and administrative,1391.46,1394.612
 experience เนี่ย ไปหน้า 2 ก็จะกระโดดขึ้นมาเลยครับ,1394.612,1397.99
นี่ 27 ในไตรมาสนึกจากเป็น 33% นะครับ,1398.45,1401.71
แล้วก็หนึ่งสำหรับห้ามหนึ่งก็จะจาก,1402.72,1405.265
ยี่สิบเก้าเป็นสามสิบเปอร์เซ็นต์นะครับ,1405.265,1407.8100000000002
ดังนั้นตอนนี้เน็ตโปรฟิกซ์ก็เลยทำให้ไตรมาสเอ่อ,1410.66,1413.703
สอง ให้ส่วนใหญ่ก็สามจุดสองเปอร์เซ็นต์จากการที่เรา,1413.703,1416.7459999999999
เอาเงินไปยิงโฆษณาครับ อ่าหักหลายหลายแบรนด์นะครับ,1416.7459999999999,1419.7889999999998
อ๋อ ครับ,1421.62,1423.04
ก็เลยเวลาที่เหลือนะครับ ก็จะเป็น,1423.99,1426.9
ช่วงของคำถามคำตอบนะครับ Q&A นะครับ,1426.9,1429.8100000000002
ผมจำได้ว่าใน Office ID Day,1430.48,1432.455
 คราวที่แล้วเนี่ยก็ตอบไม่ทันนะครับ,1432.455,1434.6499999999999
พยายามลดให้เสร็จเร็วนะครับ โดยจะย้ายไปตาม Q&A,1435.27,1438.98
พ่อมีคำถามนะครับว่า,1439.51,1441.33
จากนักลงทุนนะครับว่า ณ ปัจจุบันเนี่ย,1441.82,1444.32
ธุรกิจร้านขยาที่เป็นรายใหญ่เริ่มเข้ามา,1444.63,1447.767
แข่งมากขึ้นเช่น ดร.ฟอร์มา โอคอมเซเว่น,1447.767,1451.19
จนถึงหลังขยะของเซเว่นที่ลูกเหมือนกันแล้วก็หน้าเจาะ,1451.809875,1455.809875
โอเค ไม่ใช่,1456.54,1457.53
ไม่แน่ใจผู้บริหาร,1458.67,1461.14
มองเรื่องนี้อย่างไร,1461.69,1463.82
และมีวิธีการจัดการกับเรื่องนี้อย่าง,1465.22,1467.6000000000001
ไรบ้างที่จะทำให้เราเกณฑ์มาเก็บแซง,1467.6000000000001,1469.9800000000002
ก็คืออย่างนี้ครับ ปัจจุบันเราก็เลย,1470.85,1474.179875
แผนของเราเนี่ยส่วนใหญ่ก็จะเป็นเรื่องของการปรับปรุงหรือเรื่องของ,1474.92,1478.21
อเมริกานะครับ,1478.9,1480.24
เรื่องของ CIN นะครับ แล้วก็,1480.59,1482.7549999999999
การขยายสาขานะครับ ไป,1482.7549999999999,1484.9199999999998
สำหรับอย่างที่เห็นนะครับว่าในแผนก็จะมีการเปิดที่,1485.49,1489.27
อัตยานะครับ ส่งสรรค์ข่าว,1489.64,1491.679875
มีบุคเก็ต 3-4 สาขานะครับ,1492.17,1495.26
ก็จะเป็นการขยายสภา,1496.34,1498.13
คือธุรกิจหลักฟังธรรมชีพจริงก็ยอมรับอย่างหนึ่งว่า,1498.66,1501.99
ถ้าสุดแข็งเนี่ยก็จะมีเรื่องของการ,1502.41,1504.36
ที่มีแปลงนะครับ เพราะทำมา 27 ปีนะครับ,1504.65,1507.13
นั่นเองแหละของความน่าเชื่อถือ เราก็คิดว่าอยู่ในระดับต้นๆ,1507.69,1511.23
ก็ยอมรับว่า อาจจะอยู่ในกลุ่ม,1511.79,1514.305
ของ ท่านเรียกอะไรดีครับ กลุ่มของ,1514.305,1516.8200000000002
บีกับเออะไรอย่างเงี้ยซึ่งตอน,1517.14,1519.1950000000002
นี้เราบีบวกขึ้นไปเป็นต่างต่าง,1519.1950000000002,1521.2500000000002
เราก็เลยมีการที่เราขยายไปสู่,1521.76,1523.984
การที่ไปตั้งสถานการณ์ในซูเปอร์มาร์เก็ต,1523.984,1526.4299999999998
ได้แรงกันปากนะครับ,1526.95,1528.53
แล้วก็แผนจริงแล้วเราก็มีการทำแผนกลยุทธ์,1529.24,1532.214
กันเนี่ยก็มี 7 กลยุทธ์หลักนะครับ หุ้น,1532.214,1534.73
เราก็คิดว่าเรา,1535.6,1537.02
เราจะดีวันดีคืนขึ้นเรื่อยๆนะครับไป เอ่อ,1537.28,1540.99
ผมเองก็เชื่อมั่นว่าหลักฟังก์สิทธิ์จะดีที่นี่เนื้อถ้าท่านดู,1541.58,1544.77
ผลประกอบการเฉพาะหลักเนี่ยจะเห็นว่า,1545.28,1547.7939999999999
ทั้งรายได้แล้วก็สมัยก็ดีขึ้นเรื่อยๆ,1547.7939999999999,1550.56
ก็จะมีหลายๆคนละยุนนะครับ ไม่ว่าจะการ,1553.29,1556.891
ขยายสถานการณ์ที่จับมือกับทาง OR นะครับ ในการที่จะ,1556.891,1560.75
เปิดร้านขยะในความน้ำมันอะไรต่างๆ,1561.21,1564.11
แต่กลยุทธ์เล็กๆเนี่ยก็ต้องยอม,1565.56,1567.5639999999999
รับว่าเขาเก็บเป็นความลับก่อนนะครับ,1567.5639999999999,1569.79
แล้วก็,1572.46,1573.65
คำถามถัดมาคือธุรกิจโรงพยาบาลจากที่ดูเราซื้อมา,1574.38,1577.779
แพงกับโรงกลม เข้าใจว่าเขามีโรงเรียนท่าใกล้ใกล้แต่ก็แพง,1577.779,1581.39
ไม่แน่ใจบอกยังไงที่จะทำให้ธุรกิจนี้ชนะหน่วยระยะยาวได้,1582.02,1585.56
ซึ่งคือก็ต้องยอมรับนะครับว่าโรงพยาบาลมันเป็นธุรกิจ,1586.45,1589.098
อินเทรดนะครับเราก็ไปดูโรงพยาบาลมันค่อนข้างมาก,1589.098,1591.58
แล้วก็พบว่าเหมือนก็ไม่มีใครขายถูกนะครับ,1592.27,1595.07
คือเราก็ต้องบอกว่าแพงแล้ววัน,1595.38,1597.374
นี้เราก็ต้องหยอดซื้อเพื่อ มันเป็นการ,1597.374,1599.59
ถูกมีระยะยาวนี่แหละ,1599.88,1601.21
เราจะเห็นว่ามีการ Take over,1601.63,1603.825
 ของโรงบาลของหลายๆ กลุ่มทุนเนี่ย,1603.825,1606.02
ผมเองก็เชื่อมั่นว่ามิมีใครซื้อถูกนะครับถูก,1606.97,1610.316
 แพงในความอ่ะเนี้ยอาจจะเป็นแพงในความว่าเอออาจจะ,1610.316,1613.9
D.E. 20 เท่าหรืออะไรต่างๆนะครับ,1614.37,1616.82
ก็คิดว่าไม่ต่างกับในอินดัสซีอื่นด้วย,1617.44,1620.3300000000002
เหมือนกันนะครับ ถ้าถูกก็โกงไม่ขายนะครับ,1620.3300000000002,1623.2200000000003
แต่ถ้ามันก็จะมีถูกไปเลยที่,1624.08,1626.35
มันไม่ได้โอเคเท่าไหร่ ก็คงไม่,1626.35,1628.62
ก็ซื้อไปก็คงจะยากนะครับ,1629.37,1631.07
เอ่อ อย่างนักฟังพันธ์เนี่ยเรามีมุมมองว่า เอ่อ เป็น,1631.62,1634.417
ธุรกิจที่ ที่มีกำไรนะ งานที่เราจะไปทำ,1634.417,1637.4289999999999
ก็ จะดีกว่าธุรกิจที่มันขาดทุนอยู่แล้วนะครับ,1637.4289999999999,1640.4409999999998
เราจะไปปรับมันจะยากแต่ว่ามันเป็นเครื่องคิดที่มี,1640.8,1643.5819999999999
กำไรอยู่แล้วเราต้องไปปรับปรุงเพื่อให้กำไรมันมากขึ้น,1643.5819999999999,1646.55
ไม่มีมาตรฐานมากขึ้นเนี่ย,1647.07,1648.82
ครับ,1649.33,1649.91
แล้วก็,1650.35,1651.34
เราก็มองว่าสาเหตุที่ตัดสินใจ,1652.27,1654.846
ซื้อ ทุกๆ ร้านไปดูเนี่ย,1654.846,1656.65
เราก็จะเห็นว่า เอ่อ มันยัง เรายังอยู่ในระดับที่,1657.19,1660.38
แข่งขันได้นะครับ เนื่องจากอุบัตินโยคอยภัทรเนี่ยสร้างมา,1660.38,1663.5700000000002
ประมาณ 14 ปีแล้วก็มีฐานลูกค้าค่อนข้าง,1664.37,1667.3249999999998
มากแล้วก็อยู่กลางวงนะครับที่ดิน 7 ไร่,1667.3249999999998,1670.2799999999997
ฝั่งขวามือเป็นโรงบาลมหานครสิทธิ์,1670.87,1673.3729999999998
ธรรมลาศาลมือถือบาลนคร,1673.3729999999998,1675.3199999999997
ไม่ต่างกับโรงพยาบาลธรรมดาที่อยู่,1675.86,1678.293
ใกล้กับโรงพยาบาลศิริราชประมาณนั้น,1678.293,1680.9699999999998
เพราะฉะนั้นเนี่ยก็มองว่าในระยะยาวเนี่ยมันมี,1681.75,1684.885
ศักยภาพนะครับ เกิดอย่างงี้ของตัวจังหวัดเองนะครับ,1684.885,1688.02
ที่นครสิงห์ ธรรมดาก็เป็นค่อนข้างจังหวัดใหญ่,1688.52,1690.93
แล้วเราก็มีแผนที่อยากจะเป็นโรงพยาบาล,1690.93,1693.3400000000001
ที่จะเฟ้อ เปิดเฟ้อ ประกาศกรุงธรรมนะครับ หลาย ๆ จังหวัด,1693.71,1697.55
ก็คิดว่าก็เลย,1700.84,1702.3
จริงๆก็มีการได้เรียนเชิญบ่อน,1702.56,1705.34
ครับซึ่งก็เป็น เป็นห้าหลายท่านไปดู,1705.34,1708.4289999999999
คุณท่านก็ให้คำแนะนำให้ความคิดเห็นอย่างนี้,1708.96,1711.42
ก็มั่นว่าในระยะ ไม่ต้องถึงกับการไปยาวเหมือนกัน,1711.96,1715.6
จะดีขึ้นเรื่อยๆ นะครับ,1715.89,1717.06
ข้อที่สามหลังๆ สินค้าออม,1719.54,1721.54
ใหม่ของเราดูไม่ฟังและออกซ้ำ,1721.54,1723.79
เกิดปัญหาอะไรนะครับ,1724.94,1727.13
คือสินค้าออกใหม่นะครับมันก็,1728.05,1730.3
ต้องใช้เวลาในการค่อยๆสร้างมัน,1730.3,1732.8
ยกตัวอย่างเช่นโปรแกรมวูธหรือลิซ่านะครับ,1733.67,1737.037
 DHA พวกเนี้ยมันก็ต้องค่อยค่อยสร้างมันก็ไม่สามารถ,1737.037,1740.663
ที่จะสร้างวันปีเดียวแล้วก็ขึ้นมานะครับ,1740.663,1743.771
ผมต้องค่อยๆดูกันไปเรื่อยๆนะครับ,1744.26,1746.68
แล้วก็จริงๆ แล้วหลักการของเราก็คือเราก็ต้องการ,1747.19,1750.24
ไปพิสูจน์ตัวเองในโรงพยาบาล เพราะฉะนั้นเนี่ยสิ่งเหล่า,1750.24,1753.29
บางครั้งเราออกมาเนี่ยเราก็ต้องการไปเข้าโรงพยาบาลอ่ะ,1753.84,1757.2289999999998
จะไม่ได้ทำ ถ้าเกิดปังบางครั้งอาจจะต้อง,1757.2289999999998,1759.7699999999998
อาจจะดูแบบปังก็คือการยิงโฆษณาเยอะ,1760.45,1762.807
ๆ มันอาจจะดูปังแต่ว่ามันก็มีความเสี่ยง,1762.807,1765.3600000000001
แล้วก็ไม่อยากจะบาร์ลานระหว่าง,1765.69,1767.44
ความเสี่ยงกับการที่เราจะต้องไปเร่งมันให้,1768.09,1770.855
คนรู้เร็วๆ มันก็จะต้องบรรลาพอสมควร,1770.855,1773.85
อัพเดรต,1775.21,1775.75
ก็คิดว่าสินค้าอบหมายของเราก็อยู่ในระดับที่,1776.05,1779.02
ที่พอจริงพอใจ,1779.59,1782.34
ไม่ว่าจะเป็นกลุ่มโฆษณาเทศกาลโรมันดีใหม่,1782.87,1786.4
หรือไม่ว่าจะเป็น อย่างเช่น,1786.89,1789.865
 กลุ่มยา อย่างเช่น เบลล่า คลาส,1789.865,1792.84
ก็ต้องใช้เวลานะครับ,1793.45,1795.66
เพราะว่าผู้นำตลาดสองแบรนด์เนี่ยก็,1796.3,1798.74
ทำตลาดมานานผสมกันด้วยนะครับ,1798.74,1801.18
แล้วก็คิดว่าในแง่ของคุณภาพเรา,1801.94,1804.04
เนี่ย เอ่อ ดีแน่นอนนะครับไม่ว่าจะเป็น,1804.04,1806.35
ในแง่ของอวัตโนมัติ ในแง่ของ,1806.91,1809.0130000000001
 packaging มุมมุ่งของอะไรต่างๆ,1809.0130000000001,1811.3500000000001
เรามองคำถามถัดไป เรา,1814.96,1816.9850000000001
มอง M&A อย่างไรบ้างช่วงนี้,1816.9850000000001,1819.3000000000002
ก็คิดว่าถ้าเอ่อ ก็จริงจริงก็มีบริษัท,1820.28,1823.059
เยอะมากเหมือนกันนะครับที่มาเสนอให้เราเข้า,1823.059,1825.838
ไปถึงหุ้นบ้านแอบไปซื้อจิติการบ้านนะครับ,1825.838,1828.849
ตัวเองก็คิดว่าถ้ามันอยู่ในวิสัยทัศน์,1829.42,1831.8980000000001
ของบริษัทเราก็ต้องสนใจ,1831.8980000000001,1833.5500000000002
อัยตราวิสัยทัศน์ของการที่เป็น,1834.46,1836.32
เป็นผู้นำไปทักสุขภาพแบบ,1836.61,1838.53
คุกคงจรทั้งสองคนแล้วก็ของ,1838.53,1840.69
ตักนะครับ ต้องต้นน้ำเย็นไปนะครับ,1841.09,1843.27
คำถามถัดไปครับ,1844.59,1846.06
เรื่องขึ้นไปหน่อยครับ,1849.53,1851.64
เค็มๆๆเลยครับ,1853.77,1855.24
แนะนำว่าบริษัทควรแต่งตั้ง IR,1856.0,1859.11
ครับ,1859.65,1860.1
ติดต่อสอบถามข้อมูลอะไรไม่ได้เลยครับ,1860.91,1863.68
ก็ก็ยอมรับว่าตอนนี้เอ่อเราบริษัท,1864.06,1866.320125
ตัวเองไม่ได้มี IR นะครับ ผมก็มีการ,1866.62,1869.3129999999999
 outsource ให้กับ บริษัทหนึ่งในการทำ IR นะครับ,1869.3129999999999,1872.2299999999998
แต่คำแนะนำนี้เท่าใจว่าได้,1872.830125,1874.772125
รับคำ คอมเมนต์อยู่เรื่อยๆ นะครับ ก็,1874.772125,1876.9301249999999
พ่อน้องบับนะครับทดทบว่าเราก็มี,1877.24,1879.402
การพิจารณญัติอยู่ว่าเราน่าจะมี IR,1879.402,1881.76
สองวิสาหกรรมใน,1882.63,1884.489
ปีหน้านะครับ เป็นตลาด,1884.489,1886.72
อันนี้เราก็กำลังจะหา เออ รับ,1887.92,1890.28
คนนี้จะมาทำ IR ของบริษัทอยู่นะครับ,1893.3,1895.9
ผลการดำเนินงานช่วง Q3 แล้วแนวโน้ม Q4 เป็นอย่าง,1898.48,1902.163
ไรบ้าง อันนี้ผมพูดเท่าที่พอจะพูดได้นะครับ,1902.163,1906.13
ไม่ให้ผิดระเบียบนะครับ,1906.46,1908.779875
คือ คือแนวโน้มนะครับคือจริง ๆ เรา รายได้กำไรเราคิดว่า,1909.279875,1913.169875
ที่เราจะเกิดขึ้นในคิวสามคิวสี่จะเหมือน,1913.88,1916.3100000000002
คิวหนึ่งนะครับ จริงๆแล้วมันก็คือว่ายัง,1916.3100000000002,1918.7400000000002
แล้วคำไลจริงๆแล้วมันก็ใกล้เคียงกับ,1920.529875,1923.149875
น่าสม่วนไปม้าหนึ่งแบบประเด็นนั้นจะอยู่ที่ว่า,1923.909875,1927.039875
เราจะดึงเงินกำไรเนี่ยไปยิงโฆษณามากน้อยแค่ไหน,1927.37,1930.48
ก็น่าจะเป็นตัวที่สำคัญนะครับ,1931.61,1934.299875
เราก็อยากจะโชว์ให้เห็นว่าถ้าเราเอาค่าโฆษณาเนี่ย,1935.08,1938.5
กลับเข้าไปเนี่ยจริงๆแล้วก็ไม่มันควรจะ,1938.85,1940.955
เป็นแบบนี้ แต่ละจำเป็นที่จะต้องเอาเงิน,1940.955,1943.06
ไปสร้างแบรนด์นะครับ,1943.33,1944.559875
เพราะว่าแบรนด์ทรัพย์เซตามอลต่างๆที่ด่งดัง,1945.19,1948.108
มาเนี่ยก็เกิดจากการบินโฆษณา เป็นการรับรู้,1948.108,1951.27
ค่อนข้างมากนะครับ นึกว่าจะสื่อที่บีสู,1951.539875,1954.789875
อ่า แม้กระทั่งในโรงหนังอะไร,1956.639875,1959.210875
ว่าเอเวอร์เนี่ยค่อนข้างจะ,1959.210875,1961.209875
เป็นพอสมควรนะครับ,1961.83,1963.36
เราก็อยากจะบอกนักลงทุนว่าเราเชื่อมั่นในคำว่าเป็นล่า,1964.08,1967.407
